id,player_id,category,subcategory,dropmod,date,platform,time_primary,time_realtime,time_ingame
y2gxgq5z,8e6752oj,Any%,No Dropmod,No Dropmod,2023-06-11,PC,1474.0,0.0,1474.0
ydj3780y,8647my5j,Any%,No Dropmod,No Dropmod,2023-05-12,PC,1297.0,0.0,1297.0
mel81jqz,8647my5j,Any%,No Dropmod,No Dropmod,2023-05-09,PC,1325.0,0.0,1325.0
znv8do8m,8647my5j,Any%,No Dropmod,No Dropmod,2023-05-06,PC,1354.0,0.0,1354.0
mrlq592m,8gm5dmy8,Any%,No Dropmod,No Dropmod,2023-05-05,PC,2351.0,2344.0,2351.0
z1l821wm,j5qznpgj,Any%,No Dropmod,No Dropmod,2023-04-20,PC,1495.0,1495.0,1495.0
z0n4258m,8w0vvnzj,Any%,No Dropmod,No Dropmod,2023-04-09,PC,1503.0,0.0,1503.0
yln21krz,jmz97qox,Any%,No Dropmod,No Dropmod,2023-03-31,PC,1573.0,0.0,1573.0
zpgvd8xz,8d0yrmgx,Any%,No Dropmod,No Dropmod,2023-03-31,PC,1738.0,1738.0,1738.0
zqe5o8xz,8d0yrmgx,Any%,No Dropmod,No Dropmod,2023-03-27,PC,1858.0,0.0,1858.0
m3lwpr6m,68wwm5q8,Any%,No Dropmod,No Dropmod,2023-03-15,PC,1269.0,0.0,1269.0
ywvgrn3z,68wwm5q8,Any%,No Dropmod,No Dropmod,2023-03-02,PC,1295.0,0.0,1295.0
meel0d0m,y8doy5mx,Any%,No Dropmod,No Dropmod,2023-02-14,PC,1856.0,0.0,1856.0
ydggl2wy,y8doy5mx,Any%,No Dropmod,No Dropmod,2023-02-12,PC,1920.0,0.0,1920.0
mkvd535y,8l0pder8,Any%,No Dropmod,No Dropmod,2023-02-06,PC,1160.0,0.0,1160.0
zqe0x0rz,8w0m634j,Any%,No Dropmod,No Dropmod,2023-01-29,PC,1533.0,0.0,1533.0
zpg26x8z,jp6g14y8,Any%,No Dropmod,No Dropmod,2023-01-27,PlayStation 5,1418.0,0.0,1418.0
zqevp28z,8rlypng8,Any%,No Dropmod,No Dropmod,2023-01-22,PC,1474.0,0.0,1474.0
yol6gr5y,xk10929j,Any%,No Dropmod,No Dropmod,2023-01-22,PC,1740.0,0.0,1740.0
zqev115z,jp6g14y8,Any%,No Dropmod,No Dropmod,2023-01-20,PlayStation 4,1755.0,0.0,1755.0
y9637g2y,8dw70qoj,Any%,No Dropmod,No Dropmod,2023-01-18,PC,1443.0,0.0,1443.0
znj0kn9m,816r37px,Any%,No Dropmod,No Dropmod,2023-01-18,PC,1337.0,0.0,1337.0
ydgrk9jy,kj9r9noj,Any%,No Dropmod,No Dropmod,2023-01-17,PC,1922.0,0.0,1922.0
z5ernxjz,8w0m634j,Any%,No Dropmod,No Dropmod,2023-01-16,PC,1674.0,0.0,1674.0
z5ere3dz,8w0m634j,Any%,No Dropmod,No Dropmod,2023-01-15,PC,1948.0,0.0,1948.0
z0nr958m,kj9r9noj,Any%,No Dropmod,No Dropmod,2023-01-13,PC,2282.0,0.0,2282.0
mee91g9m,8rlypng8,Any%,No Dropmod,No Dropmod,2023-01-08,PC,1594.0,0.0,1594.0
m3lr0jwm,xyo1lznj,Any%,No Dropmod,No Dropmod,2023-01-08,PC,1749.0,1891.0,1749.0
y6o69lqy,8rlypng8,Any%,No Dropmod,No Dropmod,2023-01-07,PC,1886.0,0.0,1886.0
z5e007dz,816r37px,Any%,No Dropmod,No Dropmod,2023-01-06,PC,1371.0,0.0,1371.0
ydg0d8xy,8l0pder8,Any%,No Dropmod,No Dropmod,2023-01-02,PC,1164.0,0.0,1164.0
ydg019qy,j9rmo6vj,Any%,No Dropmod,No Dropmod,2023-01-02,PC,1639.0,0.0,1639.0
yj86d8nm,8d4rl2o8,Any%,No Dropmod,No Dropmod,2023-01-02,PC,3631.0,3853.0,3631.0
z1q9pogy,8v5olp2j,Any%,No Dropmod,No Dropmod,2023-01-01,PlayStation 5,2966.0,3256.0,2966.0
y4gwp1ny,8rlqynq8,Any%,No Dropmod,No Dropmod,2022-12-30,PC,2092.0,0.0,2092.0
mkv3ge5y,8enrp4o8,Any%,No Dropmod,No Dropmod,2022-12-26,PC,1429.0,0.0,1429.0
mkv2k05y,8l4gw97j,Any%,No Dropmod,No Dropmod,2022-12-20,PlayStation 5,1588.0,0.0,1588.0
ydg3rlwy,jn9wo44x,Any%,No Dropmod,No Dropmod,2022-12-11,PC,1292.0,0.0,1292.0
zpgq92nz,8103k9rx,Any%,No Dropmod,No Dropmod,2022-12-05,PC,3276.0,3624.0,3276.0
me0ro80z,xz2pgg9x,Any%,No Dropmod,No Dropmod,2022-11-28,PlayStation 4,1488.0,0.0,1488.0
z5xqpogy,jnzpqp2j,Any%,No Dropmod,No Dropmod,2022-11-17,PC,2479.0,2679.0,2479.0
yv0dpqoz,jnzpqp2j,Any%,No Dropmod,No Dropmod,2022-11-17,PC,2085.0,2244.0,2085.0
y4x4q6qz,jmzyepnx,Any%,No Dropmod,No Dropmod,2022-11-10,PC,1815.0,0.0,1815.0
zx8r20qm,8647my5j,Any%,No Dropmod,No Dropmod,2022-11-08,PC,1366.0,0.0,1366.0
yv0k4eoz,jn9wo44x,Any%,No Dropmod,No Dropmod,2022-11-07,PC,1396.0,0.0,1396.0
yod89k0m,j5q9m3nj,Any%,No Dropmod,No Dropmod,2022-11-02,PC,1706.0,0.0,1706.0
znq6439z,xk13qz9j,Any%,No Dropmod,No Dropmod,2022-11-01,PC,2716.0,2915.0,2716.0
z0lkq38z,8rl657d8,Any%,No Dropmod,No Dropmod,2022-10-29,PlayStation 4,1442.0,0.0,1442.0
yw6wl93m,x357qwqj,Any%,No Dropmod,No Dropmod,2022-10-17,PC,1340.0,0.0,1340.0
zpdk9rgz,j06e7y4j,Any%,No Dropmod,No Dropmod,2022-10-13,PC,2816.0,0.0,2816.0
y6olkr1y,j4vw9k5j,Any%,No Dropmod,No Dropmod,2022-10-04,PC,1335.0,0.0,1335.0
y8xw331m,68wwm5q8,Any%,No Dropmod,No Dropmod,2022-09-30,PC,1307.0,0.0,1307.0
y6xq4p0y,j5q9m3nj,Any%,No Dropmod,No Dropmod,2022-09-29,PC,1846.0,0.0,1846.0
z0ln5loz,8d4rl2o8,Any%,No Dropmod,No Dropmod,2022-09-15,PC,3924.0,0.0,3924.0
znqj4pvz,8ewwwod8,Any%,No Dropmod,No Dropmod,2022-09-14,PC,1459.0,1600.0,1459.0
y8xx0ndm,x7q97qy8,Any%,No Dropmod,No Dropmod,2022-09-11,PC,1415.0,0.0,1415.0
yw63wj9m,xk35z6k8,Any%,No Dropmod,No Dropmod,2022-09-08,PC,1253.0,0.0,1253.0
mkd5083y,j5wk1nwj,Any%,No Dropmod,No Dropmod,2022-08-29,PC,1545.0,0.0,1545.0
m3xn1wgm,8rlpqng8,Any%,No Dropmod,No Dropmod,2022-08-19,PC,1597.0,0.0,1597.0
m7xgj84y,j525em6j,Any%,No Dropmod,No Dropmod,2022-08-15,Xbox Series X,1599.0,0.0,1599.0
yjdlpo3y,j4q7oqwx,Any%,No Dropmod,No Dropmod,2022-08-14,PC,1814.0,0.0,1814.0
y4xwrqnz,8l0pder8,Any%,No Dropmod,No Dropmod,2022-08-13,PC,1166.0,0.0,1166.0
y4xw3n2z,j4q7oqwx,Any%,No Dropmod,No Dropmod,2022-08-12,PC,2032.0,0.0,2032.0
zq9rpl5y,68wwm5q8,Any%,No Dropmod,No Dropmod,2022-08-11,PC,1347.0,0.0,1347.0
y9x29rey,j4v1m1wj,Any%,No Dropmod,No Dropmod,2022-08-06,PC,1436.0,0.0,1436.0
me18482y,68wwm5q8,Any%,No Dropmod,No Dropmod,2022-08-06,PC,1417.0,0.0,1417.0
y60kjdpy,8r2r7l6x,Any%,No Dropmod,No Dropmod,2022-07-28,PlayStation 4,1358.0,0.0,1358.0
z52qqvgz,j525em6j,Any%,No Dropmod,No Dropmod,2022-07-25,Xbox Series X,1692.0,1853.0,1692.0
y601lq1y,j525em6j,Any%,No Dropmod,No Dropmod,2022-07-22,Xbox Series X,1706.0,1863.0,1706.0
mkkr6g5m,xk3e4r68,Any%,No Dropmod,No Dropmod,2022-07-13,PC,1301.0,1431.0,1301.0
mr7vq98z,8d35rwox,Any%,No Dropmod,No Dropmod,2022-06-21,PC,1375.0,0.0,1375.0
y600g46y,j4vw9k5j,Any%,No Dropmod,No Dropmod,2022-05-31,PC,1348.0,0.0,1348.0
me33onqz,j4vw9k5j,Any%,No Dropmod,No Dropmod,2022-05-29,PC,1996.0,0.0,1996.0
zx7oleky,x33624kx,Any%,No Dropmod,No Dropmod,2022-05-20,Xbox One,1664.0,1891.0,1664.0
y2pde69z,j0vrzkrx,Any%,No Dropmod,No Dropmod,2022-05-04,PlayStation 4,1386.0,0.0,1386.0
znpkrwlm,v81nr0rj,Any%,No Dropmod,No Dropmod,2022-04-26,PC,1575.0,0.0,1575.0
z5278wgz,xzlz26e8,Any%,No Dropmod,No Dropmod,2022-04-23,PC,1431.0,0.0,1431.0
yl74g93m,81kq20lj,Any%,No Dropmod,No Dropmod,2022-04-19,PC,2040.0,0.0,2040.0
y2pqg57z,8dg43ng8,Any%,No Dropmod,No Dropmod,2022-04-17,PC,1978.0,0.0,1978.0
y607w20y,jmlr39z8,Any%,No Dropmod,No Dropmod,2022-04-13,PC,1342.0,0.0,1342.0
z52og4gz,816r37px,Any%,No Dropmod,No Dropmod,2022-04-12,PC,1429.0,0.0,1429.0
zx79r4qy,jp45wy5j,Any%,No Dropmod,No Dropmod,2022-04-08,PC,1595.0,0.0,1595.0
zx795e8y,jn3y2r1x,Any%,No Dropmod,No Dropmod,2022-04-07,PC,1257.0,0.0,1257.0
z12wld9y,8e6zqqpj,Any%,No Dropmod,No Dropmod,2022-03-30,PC,1417.0,0.0,1417.0
y20lg55m,816r37px,Any%,No Dropmod,No Dropmod,2022-03-30,PC,1446.0,0.0,1446.0
yjxnx6oz,816r37px,Any%,No Dropmod,No Dropmod,2022-03-29,PC,1490.0,0.0,1490.0
ydw7wowm,xkmry97j,Any%,No Dropmod,No Dropmod,2022-03-23,PC,1515.0,0.0,1515.0
yvqd31em,jmlr39z8,Any%,No Dropmod,No Dropmod,2022-03-22,PC,1437.0,0.0,1437.0
y48vpn3m,jp45wy5j,Any%,No Dropmod,No Dropmod,2022-03-16,PC,1776.0,0.0,1776.0
ydw4pgjm,8e6752oj,Any%,No Dropmod,No Dropmod,2022-03-03,PC,1613.0,0.0,1613.0
zxljdpqz,xkmry97j,Any%,No Dropmod,No Dropmod,2022-02-23,PC,1662.0,0.0,1662.0
zgdjxxjz,dx3omn2x,Any%,No Dropmod,No Dropmod,2022-02-23,PC,1957.0,0.0,1957.0
yorqd3dy,j4q4wpvx,Any%,No Dropmod,No Dropmod,2022-02-23,PC,2791.0,0.0,2791.0
m36jpqwm,8e6pnypj,Any%,No Dropmod,No Dropmod,2022-02-22,PC,1585.0,0.0,1585.0
yjxe31oz,814v5o58,Any%,No Dropmod,No Dropmod,2022-02-22,PC,1220.0,0.0,1220.0
ylex5drz,xkmry97j,Any%,No Dropmod,No Dropmod,2022-02-20,PC,1858.0,0.0,1858.0
y20wklwm,xkmry97j,Any%,No Dropmod,No Dropmod,2022-02-19,PC,2294.0,0.0,2294.0
zgdonqnz,18qqekd8,Any%,No Dropmod,No Dropmod,2022-02-17,PC,1241.0,0.0,1241.0
y202kr7m,jop2v97x,Any%,No Dropmod,No Dropmod,2022-02-15,PC,1311.0,0.0,1311.0
zn72578m,814v5o58,Any%,No Dropmod,No Dropmod,2022-02-15,PC,1232.0,0.0,1232.0
y4866k3m,x7me1yqx,Any%,No Dropmod,No Dropmod,2022-02-14,PC,1474.0,1718.0,1474.0
mr6vg88m,j9r1rnnj,Any%,No Dropmod,No Dropmod,2022-02-11,PC,1268.0,0.0,1268.0
y48krjqm,jop2v97x,Any%,No Dropmod,No Dropmod,2022-02-08,PC,1496.0,0.0,1496.0
m7w332ez,8qzwmqo8,Any%,No Dropmod,No Dropmod,2022-02-08,PC,1273.0,0.0,1273.0
m36ko5dm,jmlr39z8,Any%,No Dropmod,No Dropmod,2022-02-05,PC,1455.0,0.0,1455.0
zq0j8w8y,8qzwmqo8,Any%,No Dropmod,No Dropmod,2022-02-04,PC,1291.0,0.0,1291.0
z12lnpgy,j9rmo6vj,Any%,No Dropmod,No Dropmod,2022-02-04,PC,1710.0,0.0,1710.0
zgdedgdz,j5w1yvnj,Any%,No Dropmod,No Dropmod,2022-02-03,PlayStation 5,1656.0,0.0,1656.0
m36ljxwm,j5w1yvnj,Any%,No Dropmod,No Dropmod,2022-01-30,PlayStation 5,1715.0,0.0,1715.0
mr6o94gm,j9r1rnnj,Any%,No Dropmod,No Dropmod,2022-01-28,PC,1286.0,0.0,1286.0
z0one69z,jo29kvn8,Any%,No Dropmod,No Dropmod,2022-01-27,PC,1367.0,0.0,1367.0
ydw140qm,86neqgqx,Any%,No Dropmod,No Dropmod,2022-01-26,PC,1191.0,0.0,1191.0
y20pogwm,86neqgqx,Any%,No Dropmod,No Dropmod,2022-01-23,PC,1207.0,0.0,1207.0
z12g139y,j5wk1nwj,Any%,No Dropmod,No Dropmod,2022-01-23,PC,1715.0,0.0,1715.0
z12g5r7y,86neqgqx,Any%,No Dropmod,No Dropmod,2022-01-23,PC,1200.0,0.0,1200.0
y6n07eqz,18vnmgej,Any%,No Dropmod,No Dropmod,2022-01-18,PC,3380.0,3666.0,3380.0
zp223wxy,8gekr01j,Any%,No Dropmod,No Dropmod,2022-01-15,PC,1432.0,0.0,1432.0
zgddkwdz,j4qklqvx,Any%,No Dropmod,No Dropmod,2022-01-14,PC,1634.0,0.0,1634.0
mej42w9y,j5wk1nwj,Any%,No Dropmod,No Dropmod,2022-01-13,PC,1792.0,0.0,1792.0
y9l3eqky,863e65w8,Any%,No Dropmod,No Dropmod,2022-01-13,PC,1243.0,0.0,1243.0
zgdre2vz,kjp2w3kx,Any%,No Dropmod,No Dropmod,2022-01-11,PC,1261.0,0.0,1261.0
z5vd04dm,jo29kvn8,Any%,No Dropmod,No Dropmod,2022-01-10,PC,1489.0,0.0,1489.0
y6nd100z,j4qklqvx,Any%,No Dropmod,No Dropmod,2022-01-09,PC,1922.0,0.0,1922.0
ywjql83z,j0vrrl4x,Any%,No Dropmod,No Dropmod,2022-01-09,PC,1600.0,0.0,1600.0
y20xrpjm,8gekr01j,Any%,No Dropmod,No Dropmod,2022-01-08,PC,1496.0,0.0,1496.0
yleq83rz,x7me1yqx,Any%,No Dropmod,No Dropmod,2022-01-08,PC,1562.0,1753.0,1562.0
yor7w65y,x7m9z2yx,Any%,No Dropmod,No Dropmod,2022-01-06,PC,1489.0,0.0,1489.0
z0o97r4z,jo29kvn8,Any%,No Dropmod,No Dropmod,2021-12-29,PC,1575.0,0.0,1575.0
yjx6xk7z,8d4wn1o8,Any%,No Dropmod,No Dropmod,2021-12-29,PC,1488.0,0.0,1488.0
yvq92gem,xy5743w8,Any%,No Dropmod,No Dropmod,2021-12-28,PlayStation 4,1735.0,0.0,1735.0
mr6kpkdm,8qzwmqo8,Any%,No Dropmod,No Dropmod,2021-12-26,PC,1337.0,0.0,1337.0
mke3o4xm,jo29kvn8,Any%,No Dropmod,No Dropmod,2021-12-25,PC,1831.0,0.0,1831.0
m36opqgm,18qqekd8,Any%,No Dropmod,No Dropmod,2021-12-17,PC,1243.0,0.0,1243.0
z1219e9y,j96ee2rj,Any%,No Dropmod,No Dropmod,2021-12-14,PC,1595.0,0.0,1595.0
y20q167m,8vod0qex,Any%,No Dropmod,No Dropmod,2021-12-12,PC,1706.0,0.0,1706.0
zxlvqokz,8dw7mgmj,Any%,No Dropmod,No Dropmod,2021-12-09,Xbox One,1516.0,0.0,1516.0
mr6qvx7m,8vozo55x,Any%,No Dropmod,No Dropmod,2021-12-09,PC,1299.0,0.0,1299.0
zxlvv0kz,98re953x,Any%,No Dropmod,No Dropmod,2021-12-05,PC,1623.0,1623.0,1623.0
zn78k78m,xkmdo17j,Any%,No Dropmod,No Dropmod,2021-12-05,PC,1720.0,0.0,1720.0
m7w123wz,xzl442r8,Any%,No Dropmod,No Dropmod,2021-12-02,PC,1558.0,1778.0,1558.0
y69kk51y,81qo2nqj,Any%,No Dropmod,No Dropmod,2021-11-28,Xbox One,2734.0,0.0,2734.0
z07vn84y,j0nqwo48,Any%,No Dropmod,No Dropmod,2021-11-27,PC,1498.0,0.0,1498.0
m77ro74m,8dw7mgmj,Any%,No Dropmod,No Dropmod,2021-11-27,Xbox One,1535.0,0.0,1535.0
zn0d1g3y,81qo2nqj,Any%,No Dropmod,No Dropmod,2021-11-25,Xbox One,2989.0,0.0,2989.0
zn0d449y,81qo2nqj,Any%,No Dropmod,No Dropmod,2021-11-24,Xbox One,3286.0,0.0,3286.0
yde7v70m,81qo2nqj,Any%,No Dropmod,No Dropmod,2021-11-22,Xbox One,3568.0,0.0,3568.0
me4q429y,8d3yr4mx,Any%,No Dropmod,No Dropmod,2021-11-20,PC,1569.0,0.0,1569.0
y47dxjky,x7me1yqx,Any%,No Dropmod,No Dropmod,2021-11-20,PC,1719.0,1889.0,1719.0
zgr0o0nm,xz7r31rj,Any%,No Dropmod,No Dropmod,2021-11-16,PC,1557.0,0.0,1557.0
y8e4w8xy,8r21y7dx,Any%,No Dropmod,No Dropmod,2021-11-15,PC,1392.0,0.0,1392.0
zn066d9y,x7me1yqx,Any%,No Dropmod,No Dropmod,2021-11-11,PC,2018.0,2215.0,2018.0
yj5rvpgm,8vozo55x,Any%,No Dropmod,No Dropmod,2021-11-11,PC,1336.0,0.0,1336.0
zgrj92dm,8r21y7dx,Any%,No Dropmod,No Dropmod,2021-10-24,PC,2330.0,0.0,2330.0
zgrop80m,8dw30q5j,Any%,No Dropmod,No Dropmod,2021-10-16,PC,1387.0,0.0,1387.0
ylrd88ny,8e6wkr7j,Any%,No Dropmod,No Dropmod,2021-10-13,PC,1442.0,1588.0,1442.0
m37kk9qz,j0vw99mx,Any%,No Dropmod,No Dropmod,2021-10-05,PC,1488.0,0.0,1488.0
y8ekw61y,863e65w8,Any%,No Dropmod,No Dropmod,2021-10-05,PC,1318.0,0.0,1318.0
me40683y,x3m567k8,Any%,No Dropmod,No Dropmod,2021-10-03,PC,1446.0,0.0,1446.0
zxo350ez,jpm67y2j,Any%,No Dropmod,No Dropmod,2021-09-30,PC,1467.0,0.0,1467.0
yo6n4xjy,x7q7vgr8,Any%,No Dropmod,No Dropmod,2021-09-26,PC,1508.0,0.0,1508.0
y93824ky,j0vw99mx,Any%,No Dropmod,No Dropmod,2021-09-26,PC,1559.0,0.0,1559.0
y47g4d3y,x7me1yqx,Any%,No Dropmod,No Dropmod,2021-09-25,PC,3084.0,3387.0,3084.0
zxonjd8z,x7q9y4v8,Any%,No Dropmod,No Dropmod,2021-09-24,PC,1518.0,0.0,1518.0
m7721p4m,8rp2yn6j,Any%,No Dropmod,No Dropmod,2021-09-20,PC,1520.0,0.0,1520.0
ywkve2py,jpmk3pyj,Any%,No Dropmod,No Dropmod,2021-09-20,PC,3184.0,3481.0,3184.0
yj5drkom,8e6zqqpj,Any%,No Dropmod,No Dropmod,2021-09-19,PC,1674.0,1674.0,1674.0
y27elewz,863e65w8,Any%,No Dropmod,No Dropmod,2021-09-19,PC,1433.0,0.0,1433.0
y27e5d9z,8e6wkr7j,Any%,No Dropmod,No Dropmod,2021-09-15,PC,1568.0,1744.0,1568.0
ywk3o20y,j0vw99mx,Any%,No Dropmod,No Dropmod,2021-09-14,PC,1632.0,0.0,1632.0
ydedxqvm,j4q63r5x,Any%,No Dropmod,No Dropmod,2021-09-13,PlayStation 4,2346.0,2346.0,2346.0
ywk3429y,j0vw99mx,Any%,No Dropmod,No Dropmod,2021-09-10,PC,1788.0,0.0,1788.0
m7769g4m,8e6zqqpj,Any%,No Dropmod,No Dropmod,2021-09-09,PC,1727.0,1727.0,1727.0
y8ej551y,jo364d3j,Any%,No Dropmod,No Dropmod,2021-09-08,PC,1761.0,0.0,1761.0
y8ejkk1y,8r2r7l6x,Any%,No Dropmod,No Dropmod,2021-09-07,PlayStation 4,1386.0,1657.0,1386.0
m376nldz,8r2lpr6x,Any%,No Dropmod,No Dropmod,2021-09-05,PlayStation 4,1686.0,1914.0,1686.0
yvooln6z,814gv758,Any%,No Dropmod,No Dropmod,2021-09-02,PC,1607.0,0.0,1607.0
z0775doy,x3q7p32j,Any%,No Dropmod,No Dropmod,2021-09-01,PC,1388.0,0.0,1388.0
y472p5dy,x7mznkyx,Any%,No Dropmod,No Dropmod,2021-08-28,PC,2484.0,3054.0,2484.0
mrn17q4y,jmp9m3ej,Any%,No Dropmod,No Dropmod,2021-08-28,PC,1785.0,0.0,1785.0
m37rlxwz,xyr44nnj,Any%,No Dropmod,No Dropmod,2021-08-28,PC,2454.0,0.0,2454.0
z0765e4y,j5vp11g8,Any%,No Dropmod,No Dropmod,2021-08-22,PC,1465.0,0.0,1465.0
y8errv5y,j2w3golj,Any%,No Dropmod,No Dropmod,2021-08-18,PC,2556.0,0.0,2556.0
zqv4r1xm,j0vw99mx,Any%,No Dropmod,No Dropmod,2021-08-17,PC,2125.0,0.0,2125.0
y8e16n1y,jo2p34l8,Any%,No Dropmod,No Dropmod,2021-08-09,PC,1437.0,0.0,1437.0
z1xj389m,xylomqyj,Any%,No Dropmod,No Dropmod,2021-08-07,PC,1494.0,0.0,1494.0
z5d1rodm,xylomqyj,Any%,No Dropmod,No Dropmod,2021-08-03,PC,1663.0,0.0,1663.0
y69700jy,8r2lpr6x,Any%,No Dropmod,No Dropmod,2021-07-30,PlayStation 4,1857.0,0.0,1857.0
zgr3eenm,8vooq02x,Any%,No Dropmod,No Dropmod,2021-07-27,PC,1583.0,0.0,1583.0
zqvk828m,j9r1rnnj,Any%,No Dropmod,No Dropmod,2021-07-26,PC,1291.0,0.0,1291.0
y8e3jn1y,qjn6g0wx,Any%,No Dropmod,No Dropmod,2021-07-25,PC,1609.0,0.0,1609.0
y2xl75jm,jn3y2r1x,Any%,No Dropmod,No Dropmod,2021-07-21,PC,1301.0,0.0,1301.0
ylqgnoxz,8vooq02x,Any%,No Dropmod,No Dropmod,2021-07-21,PC,1732.0,0.0,1732.0
ywqld23y,8qzwmqo8,Any%,No Dropmod,No Dropmod,2021-07-19,PC,1361.0,0.0,1361.0
zxg1p98y,8vooq02x,Any%,No Dropmod,No Dropmod,2021-07-18,PC,1745.0,0.0,1745.0
zq1ojn5m,8v50mz5j,Any%,No Dropmod,No Dropmod,2021-07-12,PlayStation 4,1668.0,0.0,1668.0
me7531qy,j9r1rnnj,Any%,No Dropmod,No Dropmod,2021-07-11,PC,1346.0,0.0,1346.0
mr1w3p8z,86vpvypj,Any%,No Dropmod,No Dropmod,2021-07-09,PlayStation 4,1362.0,0.0,1362.0
zxgpxe8y,8v50mz5j,Any%,No Dropmod,No Dropmod,2021-07-08,Switch,1833.0,0.0,1833.0
y6dw8p1m,8qzwmqo8,Any%,No Dropmod,No Dropmod,2021-07-08,PC,1524.0,0.0,1524.0
ydropnvz,8d3yr4mx,Any%,No Dropmod,No Dropmod,2021-07-04,PC,1604.0,0.0,1604.0
y99wrnvy,86neqgqx,Any%,No Dropmod,No Dropmod,2021-07-04,PC,1211.0,0.0,1211.0
ywq5960y,j9r1rnnj,Any%,No Dropmod,No Dropmod,2021-07-04,PC,1372.0,0.0,1372.0
mr1d35gz,8qzwmqo8,Any%,No Dropmod,No Dropmod,2021-06-30,PC,1595.0,0.0,1595.0
y8dn3enz,x357qwqj,Any%,No Dropmod,No Dropmod,2021-06-30,PC,1601.0,0.0,1601.0
y99w2eky,x357qwqj,Any%,No Dropmod,No Dropmod,2021-06-30,PC,1395.0,0.0,1395.0
z0rk51oz,8qzwmqo8,Any%,No Dropmod,No Dropmod,2021-06-30,PC,1544.0,0.0,1544.0
y2xrvpjm,8d3yr4mx,Any%,No Dropmod,No Dropmod,2021-06-30,PC,2092.0,2242.0,2092.0
zgg6q1nz,xk42mp2j,Any%,No Dropmod,No Dropmod,2021-06-28,PC,1469.0,0.0,1469.0
y2x88qwm,8qzwmqo8,Any%,No Dropmod,No Dropmod,2021-06-28,PC,1832.0,0.0,1832.0
mkg14v5y,j9r1rnnj,Any%,No Dropmod,No Dropmod,2021-06-17,PC,1399.0,0.0,1399.0
me70x08y,8qr7oqwj,Any%,No Dropmod,No Dropmod,2021-06-13,Switch,1698.0,1970.0,1698.0
zq1d679m,86neqgqx,Any%,No Dropmod,No Dropmod,2021-06-12,PC,1220.0,0.0,1220.0
ywqr4j2y,j9r1rnnj,Any%,No Dropmod,No Dropmod,2021-06-07,PC,1865.0,0.0,1865.0
z1rpoerm,8qr7oqwj,Any%,No Dropmod,No Dropmod,2021-05-25,Switch,2764.0,3104.0,2764.0
z5r2o9ny,8wl4e44j,Any%,No Dropmod,No Dropmod,2021-05-24,PC,1692.0,1879.0,1692.0
zq1vpd5m,8enrp4o8,Any%,No Dropmod,No Dropmod,2021-05-18,PC,2118.0,0.0,2118.0
ydre2ljz,8enrp4o8,Any%,No Dropmod,No Dropmod,2021-05-17,PC,2662.0,0.0,2662.0
ydrejdwz,xz7r31rj,Any%,No Dropmod,No Dropmod,2021-05-15,PC,1675.0,0.0,1675.0
z0r54ljz,8d3153lx,Any%,No Dropmod,No Dropmod,2021-04-30,PC,1758.0,0.0,1758.0
z1r5649m,x72nw5q8,Any%,No Dropmod,No Dropmod,2021-04-29,PC,3833.0,4198.0,3833.0
z0r1n29z,xkoyzy78,Any%,No Dropmod,No Dropmod,2021-04-24,PC,1648.0,0.0,1648.0
y2x1kr9m,j51ydpz8,Any%,No Dropmod,No Dropmod,2021-04-24,PC,1843.0,0.0,1843.0
y6dlrr1m,86neqgqx,Any%,No Dropmod,No Dropmod,2021-04-22,PC,1239.0,0.0,1239.0
zgg791vz,kj942qox,Any%,No Dropmod,No Dropmod,2021-04-21,PlayStation 4,1540.0,1757.0,1540.0
ylq4k2xz,xz97e398,Any%,No Dropmod,No Dropmod,2021-04-18,PC,1291.0,0.0,1291.0
y2x36x5m,xz7gz20j,Any%,No Dropmod,No Dropmod,2021-04-15,PlayStation 4,1953.0,0.0,1953.0
mkglr0ly,8wlmdg4j,Any%,No Dropmod,No Dropmod,2021-04-12,PC,1809.0,0.0,1809.0
me7v7n3y,o86zzzpx,Any%,No Dropmod,No Dropmod,2021-04-11,PlayStation 4,1312.0,0.0,1312.0
y2vllv9z,8en0g6p8,Any%,No Dropmod,No Dropmod,2021-04-09,PlayStation 4,1498.0,0.0,1498.0
y8d335nz,8dw7mgmj,Any%,No Dropmod,No Dropmod,2021-04-09,Xbox One,1653.0,0.0,1653.0
zp37x3xm,8d3153lx,Any%,No Dropmod,No Dropmod,2021-04-08,PlayStation 4,1954.0,0.0,1954.0
y42p8lnm,8dw7mgmj,Any%,No Dropmod,No Dropmod,2021-04-07,Xbox One,1959.0,0.0,1959.0
yd9kr8xz,xko1mw98,Any%,No Dropmod,No Dropmod,2021-04-06,PC,1533.0,0.0,1533.0
me9rk33z,86neqgqx,Any%,No Dropmod,No Dropmod,2021-04-05,PC,1272.0,0.0,1272.0
yo9wq17y,y8d6wrlx,Any%,No Dropmod,No Dropmod,2021-04-04,PC,1357.0,0.0,1357.0
yv2k516m,8en0g6p8,Any%,No Dropmod,No Dropmod,2021-04-01,PlayStation 4,1708.0,0.0,1708.0
y8v4l5nz,j2yoprl8,Any%,No Dropmod,No Dropmod,2021-04-01,PlayStation 4,1987.0,0.0,1987.0
z50nqg5y,8enyord8,Any%,No Dropmod,No Dropmod,2021-03-28,PlayStation 4,1704.0,0.0,1704.0
